pair_id,label,gene_concept_id,gene_curie,gene_label,disease_concept_id,disease_curie,disease_label,seed_phenotype_count,seed_phenotype_rarity_score,shared_phenotype_count,shared_phenotype_rarity_score,phenotype_jaccard,shared_ratio_to_gene,shared_ratio_to_disease,gene_alias_count,gene_member_count,gene_xref_count,gene_phenotype_count,gene_out_degree,disease_alias_count,disease_member_count,disease_xref_count,disease_phenotype_count,disease_lacks_phenotype_count,disease_in_degree,disease_out_degree,disease_trial_count
cfb0037a16b0ddbdedbdb0b454d0a39c,1,50616,NCBIGene:174,AFP,14424,MONDO:0014424,obsolete congenital deficiency in alpha-fetoprotein,0,0,2,2.00046533271289,0.5,0.5,1,1,2,0,4,10,3,1,3,2,0,2,2,0
e1da7f511e067303d7c1fe6a6340ae87,1,50559,NCBIGene:10,NAT2,9472,MONDO:0009472,"acetylation, slow",0,0,2,0.01659436497095423,1,1,1,1,2,0,2,4,8,1,3,2,0,2,3,0
e1da7f511e067303d7c1fe6a6340ae87,1,50559,NCBIGene:10,NAT2,9472,MONDO:0009472,"acetylation, slow",0,0,2,0.01659436497095423,1,1,1,1,2,0,2,4,8,1,3,2,0,2,3,0
004953625d8efe27f9ef3e9d53bfcf47,1,50623,NCBIGene:185,AGTR1,1134,MONDO:0001134,essential hypertension,0,0,0,0,0,0,0,1,2,0,15,22,3,1,9,0,0,11,1,0
035142b13a790d5db620222d9bdf791a,1,50618,NCBIGene:176,ACAN,60096,ORPHA:171866,ORPHA:171866,0,0,0,0,0,0,0,1,2,0,75,85,1,1,0,0,0,1,0,0
042f707eb8b3c84062cd7b07b775384a,1,50563,NCBIGene:20,ABCA2,60773,ORPHA:88616,ORPHA:88616,0,0,0,0,0,0,0,1,2,0,15,18,1,1,0,0,0,54,0,0
051ee55f3256360f6286e0d0ae1a3943,1,50616,NCBIGene:174,AFP,60992,ORPHA:168612,ORPHA:168612,0,0,0,0,0,0,0,1,2,0,4,10,1,1,0,0,0,1,0,0
086e4d563620eaa890cb370e941f84ac,1,50624,NCBIGene:189,AGXT,2474,MONDO:0002474,primary hyperoxaluria,0,0,0,0,0,0,0,1,2,0,49,54,3,1,14,0,0,12,1,6
0df5090f3dbeb73b1584f80b4afcbce5,1,50604,NCBIGene:126,ADH1C,62205,MEDGEN:C0030567,Parkinson disease,0,0,0,0,0,0,0,1,2,0,32,38,1,1,0,0,0,44,0,0
0df5090f3dbeb73b1584f80b4afcbce5,1,50604,NCBIGene:126,ADH1C,62205,MEDGEN:C0030567,Parkinson disease,0,0,0,0,0,0,0,1,2,0,32,38,1,1,0,0,0,44,0,0
